request id|client name|room type|request type|start date|end date|#adults|#children
353|Tory Nikolaus|double_room|holiday|2016-01-31|2016-02-02|5|0
354|Soren Muller|double_room|business|2016-01-23|2016-01-28|3|1
355|Ms. Sonia Pagac MD|double_room|business|2016-03-04|2016-03-08|1|0
356|Dondre Dach|conference_room_large|party|2016-03-07|2016-03-16|28|14
357|Darius Thiel|conference_room_small|conference|2016-03-08|2016-03-13|27|0
358|Dr. Burrel Mann Jr.|conference_room_large|wedding|2016-03-06|2016-03-15|23|24
359|Adel Howell DVM|deluxe_room|business|2016-01-31|2016-02-09|5|1
360|Mrs. Rosey Lang MD|conference_room_large|party|2016-02-22|2016-03-01|14|23
361|Bettina Moore|double_room|business|2016-03-28|2016-04-01|1|0
362|Marlie Hodkiewicz|conference_room_large|party|2016-03-12|2016-03-23|30|41
363|Haven Volkman|conference_room_large|conference|2016-01-27|2016-01-29|24|0
364|Mr. Burr Lang|conference_room_small|conference|2016-02-18|2016-02-24|25|0
365|Aretha Jakubowski|conference_room_large|wedding|2016-02-06|2016-02-08|19|17
366|Vertie Keeling|conference_room_small|party|2016-01-08|2016-01-14|10|39
367|Isaiah Fadel III|normal_room|holiday|2016-02-07|2016-02-11|2|5
368|Hilary McClure|deluxe_room|holiday|2016-03-20|2016-03-25|3|0
369|Dr. Sky Hills|double_room|business|2016-03-02|2016-03-06|2|1
370|Layne Kozey|double_room|business|2016-01-21|2016-01-28|2|0
371|Ambrose Hammes|double_room|business|2016-01-01|2016-01-03|1|0
372|Vernia Breitenberg|deluxe_room|holiday|2016-01-05|2016-01-11|1|0
373|Amie Ratke MD|double_room|holiday|2016-02-09|2016-02-22|3|2
374|Shyheim Hudson DVM|deluxe_room|holiday|2016-01-20|2016-01-23|6|1
375|Loraine Crooks|conference_room_small|party|2016-01-19|2016-01-27|16|23
376|Mr. Kolton Zieme|double_room|business|2016-03-27|2016-03-31|2|0
377|Jaxen Watsica|conference_room_large|party|2016-02-02|2016-02-09|29|28
378|Dr. Pate Murray|double_room|business|2016-01-08|2016-01-11|1|1
379|Clair Will|double_room|holiday|2016-02-24|2016-03-06|3|0
380|Kimball Grimes|double_room|business|2016-02-01|2016-02-03|1|1
381|Elena Keebler|conference_room_small|wedding|2016-01-10|2016-01-16|24|13
382|Donnie Rempel|conference_room_small|party|2016-03-08|2016-03-10|14|0
383|Mr. Leamon Cummerata|conference_room_large|conference|2016-01-30|2016-02-02|18|0
384|Gilberto Blick MD|double_room|holiday|2016-01-13|2016-01-14|2|0
385|Patience Littel|deluxe_room|holiday|2016-01-03|2016-01-07|1|2
386|Celine Durgan|normal_room|holiday|2016-02-18|2016-02-22|4|0
387|Jessy Schuppe|conference_room_large|party|2016-02-27|2016-03-06|17|21
388|Dr. Norwood Rau|normal_room|holiday|2016-03-13|2016-03-17|1|2
389|Mr. Waylon Steuber|double_room|holiday|2016-01-22|2016-01-26|1|0
390|Shaun Tromp II|normal_room|holiday|2016-02-07|2016-02-17|4|1
391|Evelyn Powlowski|conference_room_large|wedding|2016-01-29|2016-01-30|18|40
392|Xiomara Roberts DDS|double_room|business|2016-03-05|2016-03-11|4|0
393|Zaniyah Heathcote DVM|conference_room_large|wedding|2016-03-09|2016-03-15|16|35
394|Vernie Zieme|normal_room|business|2016-01-27|2016-01-31|2|0
395|Miss Carmelita Abshire|double_room|business|2016-03-22|2016-03-25|4|0
396|Michaele Weber|normal_room|business|2016-03-20|2016-03-28|2|1
397|Melony O'Connell|normal_room|business|2016-01-08|2016-01-10|4|0
398|Lovett Wunsch|deluxe_room|business|2016-01-21|2016-01-23|1|0
399|Mearl Morar|deluxe_room|business|2016-02-04|2016-02-07|1|0
400|Rasheed Altenwerth PhD|conference_room_large|conference|2016-01-13|2016-01-16|43|0
401|Ms. Bertina Klein|conference_room_small|party|2016-01-13|2016-01-16|23|27
402|Denine Kuhic|conference_room_large|party|2016-02-25|2016-03-06|12|26
403|Tennie Macejkovic|deluxe_room|business|2016-02-13|2016-02-14|2|0
404|Mrs. Shannon Waelchi|conference_room_small|conference|2016-03-21|2016-03-22|34|0
405|Romeo Stanton|conference_room_large|party|2016-01-01|2016-01-03|24|16
406|Kecia Mohr MD|deluxe_room|business|2016-02-15|2016-02-24|2|0
407|Ila Bahringer|deluxe_room|holiday|2016-03-18|2016-03-23|3|0
408|Gearld Torp|deluxe_room|holiday|2016-01-17|2016-01-19|1|5
409|Tasia Ward|conference_room_large|wedding|2016-01-24|2016-01-27|24|36
410|Koby Hartmann|conference_room_large|party|2016-02-22|2016-02-26|33|35
411|Jerilynn Kris|double_room|business|2016-01-29|2016-02-03|1|0
412|Rossie Kuhlman|normal_room|holiday|2016-03-14|2016-03-20|1|1
413|Joselin Davis|double_room|holiday|2016-01-30|2016-01-31|1|3
414|Caryl Stehr|conference_room_large|wedding|2016-01-29|2016-01-30|37|28
415|Mrs. Arabella Bernhard|normal_room|vacation|2016-01-11|2016-01-13|1|0
416|Vinson Luettgen I|conference_room_large|wedding|2016-03-25|2016-03-27|34|20
417|Braden Connelly|double_room|business|2016-03-03|2016-03-10|6|0
418|Byrd Stracke|double_room|holiday|2016-03-08|2016-03-12|2|0
419|Mrs. Launa Adams|normal_room|holiday|2016-02-29|2016-03-03|1|3
420|Miss Nyree Kuhlman|double_room|business|2016-03-18|2016-03-23|3|0
421|Thursa Lynch|double_room|holiday|2016-03-11|2016-03-13|4|1
422|Ms. Bama Abshire|conference_room_large|party|2016-02-15|2016-02-17|27|31
423|Ruffin Hagenes|normal_room|business|2016-03-15|2016-03-21|3|1
424|Jaquez West|double_room|holiday|2016-02-29|2016-03-10|2|0
425|Fernanda Blick|conference_room_large|party|2016-01-12|2016-01-22|21|11
426|Dana Hickle|deluxe_room|business|2016-02-13|2016-02-23|2|1
427|Othel Fay DVM|deluxe_room|holiday|2016-01-25|2016-01-31|3|2
428|Julissa Thompson|deluxe_room|business|2016-03-03|2016-03-13|1|0
429|Mr. Brycen Satterfield|double_room|holiday|2016-01-29|2016-02-06|1|2
430|Jase Koss MD|conference_room_small|party|2016-01-28|2016-02-03|31|47
431|Dr. Harrison Hermiston|conference_room_large|party|2016-02-26|2016-02-27|20|17
432|Patric Zemlak PhD|conference_room_large|wedding|2016-02-26|2016-02-28|20|24
433|Mr. Hilario Heaney I|normal_room|holiday|2016-01-18|2016-01-21|3|0
434|Volney Kuphal|conference_room_large|wedding|2016-03-14|2016-03-20|32|5
435|Garth Howe|double_room|business|2016-03-07|2016-03-10|3|0
436|Wilhelmine Wolf|deluxe_room|holiday|2016-03-11|2016-03-13|1|2
437|Luciana Padberg|double_room|holiday|2016-01-28|2016-02-01|3|5
438|Kaitlin Hahn|conference_room_large|party|2016-02-13|2016-02-17|9|37
439|Autumn Halvorson|double_room|business|2016-02-23|2016-02-24|3|0
440|Dani Wisoky DVM|deluxe_room|business|2016-01-19|2016-01-30|5|0
441|Alvira Botsford|deluxe_room|business|2016-03-19|2016-03-25|3|1
442|Emil Bruen|normal_room|holiday|2016-03-12|2016-03-19|3|2
443|Geri Feeney|deluxe_room|holiday|2016-03-08|2016-03-11|1|4
444|Garrett Abshire|conference_room_small|wedding|2016-03-19|2016-04-01|25|19
445|Laquan Weber|conference_room_large|party|2016-02-02|2016-02-07|22|49
446|Offie Donnelly|conference_room_large|conference|2016-01-10|2016-01-14|14|0
447|Tatsuo Stamm|normal_room|holiday|2016-01-07|2016-01-09|1|0
448|Claiborne Feeney|normal_room|business|2016-02-09|2016-02-17|1|1
449|Haleigh Schoen DDS|conference_room_large|conference|2016-03-07|2016-03-10|19|0
450|Pasquale Morissette I|conference_room_small|party|2016-03-13|2016-03-17|17|27
451|Micayla Shields|conference_room_large|conference|2016-02-14|2016-02-20|21|0
452|Magen Mertz|normal_room|holiday|2016-03-15|2016-03-21|5|2
453|Vera Rau|double_room|business|2016-02-15|2016-02-17|1|1
454|Merle Mraz|double_room|business|2016-03-10|2016-03-18|3|1
455|Gusta Marvin|double_room|business|2016-03-20|2016-03-24|3|1
456|Clemma Lakin|conference_room_large|conference|2016-01-19|2016-01-22|19|0
457|Bo Vandervort|conference_room_small|wedding|2016-02-05|2016-02-06|23|25
458|Talan Koss|conference_room_large|party|2016-01-07|2016-01-12|18|38
459|Mr. Gust Hirthe V|conference_room_large|party|2016-01-04|2016-01-09|24|2
460|Dr. Daryn Franecki|conference_room_large|conference|2016-03-02|2016-03-06|48|0
461|Dr. Alf Reilly Jr.|normal_room|holiday|2016-03-14|2016-03-16|1|0
462|Parker Kihn III|double_room|business|2016-01-19|2016-02-03|3|0
463|Isreal Fahey|normal_room|business|2016-01-24|2016-01-27|2|2
464|Luverne Miller|conference_room_large|party|2016-02-19|2016-02-24|19|27
465|Victorine Lebsack MD|conference_room_small|wedding|2016-03-12|2016-03-19|17|26
466|Jereme Pacocha|double_room|holiday|2016-03-17|2016-03-19|1|1
467|Mrs. Almyra Strosin DVM|deluxe_room|business|2016-02-05|2016-02-11|3|1
468|Jolene Pagac|conference_room_small|wedding|2016-02-18|2016-02-24|26|24
469|Colby Howell DDS|deluxe_room|holiday|2016-03-30|2016-03-31|6|0
470|Verdie Torphy|conference_room_small|wedding|2016-03-10|2016-03-12|25|34
471|Kelly Reilly|double_room|business|2016-02-08|2016-02-14|1|0
472|Travis Ratke|double_room|business|2016-02-03|2016-02-05|1|1
473|Janel Nader|normal_room|holiday|2016-03-07|2016-03-13|3|0
474|Sussie Marks|double_room|business|2016-03-03|2016-03-07|1|0
475|Herb Fisher|deluxe_room|holiday|2016-02-17|2016-02-22|1|0
476|Sariah Lueilwitz MD|deluxe_room|business|2016-02-07|2016-02-14|1|0
477|Burk Kiehn|conference_room_large|party|2016-01-07|2016-01-10|41|41
478|Daisie Paucek|conference_room_large|wedding|2016-01-22|2016-01-28|31|22
479|Dr. Jade Oberbrunner|conference_room_small|conference|2016-03-15|2016-03-16|29|0
480|Dr. Fay Pfannerstill MD|conference_room_small|wedding|2016-03-19|2016-03-23|30|28
481|Gayle Kertzmann|conference_room_large|conference|2016-01-27|2016-02-05|21|0
482|Dr. Salvatore Konopelski Sr.|normal_room|holiday|2016-03-20|2016-03-23|6|2
483|Noreen Wilkinson|double_room|holiday|2016-01-25|2016-01-30|1|2
484|Hyrum Lind PhD|deluxe_room|business|2016-01-13|2016-01-18|1|1
485|Aleah Durgan|double_room|holiday|2016-03-11|2016-03-14|2|0
486|Miss Sherrie Jast|deluxe_room|holiday|2016-03-16|2016-03-19|2|2
487|Abner Zieme|conference_room_small|wedding|2016-02-12|2016-02-24|15|36
488|Lou Kuhlman|conference_room_small|wedding|2016-01-25|2016-01-29|12|6
489|Jordan Block DVM|conference_room_large|wedding|2016-01-09|2016-01-13|14|24
490|Mr. Hakeem Rosenbaum II|double_room|business|2016-01-14|2016-01-18|2|0
491|Orilla Ferry|conference_room_small|conference|2016-02-14|2016-02-16|26|0
492|Mrs. Shaunna Langosh MD|normal_room|business|2016-01-14|2016-01-17|1|0
493|Kristen Gorczany|conference_room_large|wedding|2016-02-10|2016-02-14|28|21
494|Mrs. Hannah Labadie|normal_room|business|2016-02-07|2016-02-10|4|0
495|Dr. Destry Borer|double_room|business|2016-02-06|2016-02-08|6|0
496|Lew Maggio|normal_room|business|2016-03-11|2016-03-17|2|0
497|Zackary Kreiger|conference_room_large|conference|2016-03-02|2016-03-06|10|0
498|Dr. Alferd Kemmer|conference_room_large|wedding|2016-01-08|2016-01-11|12|41
499|Verlene Ruecker|normal_room|business|2016-02-09|2016-02-14|4|0
500|Blanche Keebler MD|conference_room_large|wedding|2016-01-30|2016-02-03|29|41
501|Garvin Heaney|deluxe_room|business|2016-01-06|2016-01-08|4|3
502|Dr. Coby Senger|conference_room_small|conference|2016-01-09|2016-01-14|39|0
503|Felecia Lubowitz|deluxe_room|holiday|2016-03-22|2016-03-24|5|0
504|Jaquez Bahringer|double_room|holiday|2016-03-29|2016-04-05|1|4
505|Ms. Flor Ziemann|deluxe_room|business|2016-03-19|2016-03-20|2|2
506|Ivah Schamberger|normal_room|business|2016-03-09|2016-03-10|3|0
507|Kenan Leannon|double_room|business|2016-02-20|2016-02-22|1|2
508|Miss Kaia Leannon|double_room|business|2016-02-29|2016-03-04|1|0
509|Forest Luettgen|conference_room_large|party|2016-03-19|2016-03-22|23|21
510|Zeta Powlowski|conference_room_small|party|2016-01-06|2016-01-09|30|41
511|Ms. Lorine Rodriguez DDS|double_room|holiday|2016-01-15|2016-01-19|4|3
512|Wilfrid Hegmann|double_room|business|2016-01-31|2016-02-04|3|0
513|Dr. Cory Shields DVM|double_room|business|2016-03-18|2016-03-26|1|0
514|Mannie Russel|deluxe_room|business|2016-02-07|2016-02-13|4|0
515|Roddy Haag|double_room|holiday|2016-03-02|2016-03-05|3|4
516|Tyra Barton|conference_room_large|party|2016-02-02|2016-02-08|16|3
517|Eleonore Buckridge|deluxe_room|business|2016-01-05|2016-01-08|2|1
518|Whitley Langosh|deluxe_room|business|2016-02-13|2016-02-23|3|1
519|Mr. Gunner Lehner|normal_room|holiday|2016-02-26|2016-03-01|2|0
520|Ayden Wuckert DVM|conference_room_large|conference|2016-03-07|2016-03-11|21|0
521|Deandre Kerluke|conference_room_large|wedding|2016-01-14|2016-01-20|38|24
522|Aliyah Smith|conference_room_small|wedding|2016-03-24|2016-03-31|35|39
523|Dora Strosin|double_room|holiday|2016-02-22|2016-02-23|3|1
524|Ermina Lockman|deluxe_room|holiday|2016-01-26|2016-01-29|1|0
525|Mrs. Mila Stanton PhD|deluxe_room|holiday|2016-03-19|2016-03-30|4|0
526|Kyle Schaden|conference_room_small|party|2016-02-28|2016-03-03|1|48
527|Kieth Fritsch II|conference_room_large|wedding|2016-03-23|2016-03-27|22|34
528|Kaliyah King|normal_room|holiday|2016-01-23|2016-01-26|6|1
529|Friend Leannon|double_room|holiday|2016-01-19|2016-01-22|1|0
530|Rhoda Homenick|normal_room|business|2016-02-11|2016-02-17|3|0
531|Efren Senger|double_room|holiday|2016-01-23|2016-01-30|2|0
532|Veola Armstrong DVM|deluxe_room|business|2016-02-27|2016-03-02|1|1
533|Bree Frami|normal_room|business|2016-03-16|2016-03-20|2|0
534|Goebel Koss|conference_room_large|conference|2016-03-15|2016-03-25|23|0
535|Anie Quitzon DVM|conference_room_large|conference|2016-02-16|2016-02-21|23|0
536|Mr. Dann Gusikowski|normal_room|business|2016-02-25|2016-03-01|1|0
537|Juwan Friesen|deluxe_room|holiday|2016-02-19|2016-02-24|2|0
538|Darwyn Schuster|normal_room|business|2016-03-13|2016-03-15|3|0
539|Stephan Welch I|double_room|holiday|2016-01-23|2016-01-28|2|0
540|Siddie McCullough|double_room|business|2016-02-13|2016-02-14|1|0
541|Delphin Yundt|conference_room_large|wedding|2016-03-24|2016-04-03|12|2
542|Sheridan Schinner|conference_room_small|conference|2016-02-29|2016-03-05|27|0
543|Mora Schamberger|deluxe_room|holiday|2016-03-25|2016-03-27|1|0
544|Mrs. Celeste Labadie|conference_room_large|wedding|2016-03-07|2016-03-15|28|27
545|Johnnie Kulas|double_room|business|2016-03-19|2016-03-26|1|0
546|Bartholomew Anderson|conference_room_large|party|2016-03-18|2016-03-21|25|28
547|Mrs. Verena Wyman|deluxe_room|holiday|2016-02-05|2016-02-09|2|1
548|Jeannette Goodwin|double_room|business|2016-03-15|2016-03-19|2|0
549|Ethen Huels MD|conference_room_small|conference|2016-01-22|2016-01-30|24|0
550|Carri Fisher MD|double_room|holiday|2016-01-12|2016-01-20|1|2
551|Scott Lang|conference_room_large|conference|2016-01-09|2016-01-16|14|0
552|Hilary Kirlin|conference_room_large|wedding|2016-02-07|2016-02-11|22|25
553|Oline Collier|double_room|holiday|2016-01-22|2016-01-24|1|1
554|Katlin Ankunding|double_room|holiday|2016-02-18|2016-02-22|3|1
555|Marcelino Hickle|normal_room|holiday|2016-03-13|2016-03-19|2|0
556|Miss Mayra Collier DDS|normal_room|holiday|2016-02-18|2016-02-27|2|2
557|Sabra Dooley|normal_room|business|2016-01-30|2016-02-02|2|1
558|Isidore Kessler IV|double_room|holiday|2016-02-18|2016-02-23|2|1
559|Ricardo Veum|deluxe_room|holiday|2016-03-17|2016-03-24|1|4
560|Dr. Garfield Mayert|double_room|holiday|2016-02-04|2016-02-06|1|0
561|Kasie Padberg|conference_room_large|conference|2016-02-28|2016-03-01|21|0
562|Sarai Dickens|deluxe_room|business|2016-02-17|2016-02-19|1|0
563|Jensen Lang|deluxe_room|business|2016-01-20|2016-01-25|6|0
564|Keeley Tromp|deluxe_room|business|2016-03-09|2016-03-12|2|1
565|Kathi Shanahan|double_room|holiday|2016-02-11|2016-02-13|2|1
566|Mr. Hartwell Kling MD|double_room|holiday|2016-01-19|2016-01-28|4|1
567|Niko Wisoky|normal_room|business|2016-02-27|2016-03-04|4|0
568|Mr. Conway Brakus I|normal_room|holiday|2016-02-12|2016-02-21|3|1
569|Abbigail Swift|conference_room_large|party|2016-03-29|2016-03-31|14|40
570|Mrs. Chantelle Wintheiser DDS|double_room|business|2016-01-13|2016-01-18|3|1
571|Adina Zboncak|normal_room|business|2016-01-15|2016-01-25|1|0
572|Latrell Ward|deluxe_room|holiday|2016-01-15|2016-01-20|2|2
573|Ms. Roseanna Hudson|conference_room_large|wedding|2016-03-09|2016-03-18|17|28
574|Mr. Fed McCullough DDS|conference_room_small|conference|2016-02-09|2016-02-12|29|0
575|Orpha Ankunding|normal_room|holiday|2016-03-10|2016-03-13|1|0
576|Fronie Durgan|conference_room_small|conference|2016-03-10|2016-03-12|26|0
577|Clare Denesik MD|deluxe_room|business|2016-01-17|2016-01-19|4|0
578|Louann Labadie|normal_room|holiday|2016-02-27|2016-03-03|1|4
579|Torie Stoltenberg|deluxe_room|business|2016-02-03|2016-02-07|3|0
580|Andra Treutel MD|deluxe_room|holiday|2016-01-16|2016-01-26|1|2
581|Thresa Kutch|normal_room|business|2016-01-30|2016-02-02|4|1
582|Enoch Von DVM|double_room|business|2016-01-11|2016-01-14|1|2
583|Miranda Hauck|conference_room_small|conference|2016-01-20|2016-01-23|22|0
584|Winford O'Kon|deluxe_room|business|2016-01-24|2016-01-30|6|1
585|Willy Monahan|deluxe_room|holiday|2016-01-18|2016-01-21|2|1
586|Dr. Author Schneider|double_room|holiday|2016-03-19|2016-03-23|5|0
587|Boone Gerhold|normal_room|holiday|2016-03-06|2016-03-14|4|2
588|Loriann Johnston|deluxe_room|business|2016-02-08|2016-02-12|1|0
589|Trayvon Runolfsson|deluxe_room|business|2016-03-15|2016-03-21|1|0
590|Riya Ryan|double_room|business|2016-02-12|2016-02-14|1|0
591|Pierre Smitham|deluxe_room|holiday|2016-03-12|2016-03-16|1|2
592|Justina Pfannerstill|normal_room|holiday|2016-03-17|2016-03-23|1|1
593|Parker Gibson|deluxe_room|holiday|2016-01-05|2016-01-11|1|1
594|Madelynn Lakin|normal_room|holiday|2016-03-07|2016-03-10|2|1
595|Arie Bauch|deluxe_room|holiday|2016-03-09|2016-03-13|2|2
596|Porfirio Conn|normal_room|business|2016-01-27|2016-01-30|2|0
597|Gasper Wolff|conference_room_large|conference|2016-03-21|2016-03-26|38|0
598|Eola Schuppe MD|conference_room_small|conference|2016-01-18|2016-01-20|38|0
599|Keyshawn Yost Jr.|double_room|holiday|2016-03-04|2016-03-05|1|0
600|Toriano Barrows V|double_room|holiday|2016-01-03|2016-01-13|2|1
601|Karson Prosacco III|conference_room_small|wedding|2016-02-29|2016-03-03|29|10
602|Vara Wyman MD|normal_room|business|2016-01-14|2016-01-23|6|1
603|Dr. Candi Weissnat|double_room|holiday|2016-02-04|2016-02-12|4|2
604|Council Wilkinson|conference_room_large|wedding|2016-03-07|2016-03-12|20|45
605|Miss Elaina Fritsch|conference_room_small|party|2016-01-28|2016-02-06|21|26
606|Aditya Nicolas Jr.|conference_room_small|wedding|2016-02-28|2016-03-03|25|12
607|Ardath Altenwerth|conference_room_small|party|2016-03-21|2016-03-29|20|15
608|Phoenix Sipes|conference_room_small|wedding|2016-03-20|2016-03-27|46|14
609|Tomeka Buckridge|conference_room_small|wedding|2016-03-19|2016-03-27|23|21
610|Dr. Elvis Considine|deluxe_room|business|2016-02-04|2016-02-06|2|0
611|Annamae Hilpert|conference_room_small|conference|2016-02-09|2016-02-13|31|0
612|Enoch Kub|conference_room_small|party|2016-02-21|2016-02-22|19|22
613|Ashlie Haley|normal_room|business|2016-03-11|2016-03-13|2|0
614|Glover Kris III|deluxe_room|holiday|2016-01-16|2016-01-20|2|0
615|Dan Nolan|double_room|business|2016-01-06|2016-01-12|3|0
616|Miss Caren Bernier|deluxe_room|business|2016-03-08|2016-03-10|6|1
617|Garth Mann|conference_room_large|wedding|2016-03-06|2016-03-12|15|15
618|Kennedy Mann|deluxe_room|business|2016-02-02|2016-02-03|6|0
619|Dr. Nicklaus Jacobs|conference_room_large|conference|2016-03-24|2016-03-27|18|0
620|Miss Tabitha Kohler|deluxe_room|business|2016-01-28|2016-02-02|1|1
621|Dr. Alvy Homenick|double_room|holiday|2016-01-31|2016-02-05|1|0
622|Ms. Kaydence Friesen MD|conference_room_small|party|2016-01-06|2016-01-10|32|0
623|Haskell Mosciski|conference_room_large|conference|2016-03-04|2016-03-10|10|0
624|Keira Brown|double_room|business|2016-02-16|2016-02-18|4|1
625|Festus Weissnat|normal_room|business|2016-02-18|2016-02-19|2|0
626|Diane Kshlerin|conference_room_large|conference|2016-01-02|2016-01-03|44|0
627|Trisha Abbott PhD|double_room|holiday|2016-01-13|2016-01-16|3|0
628|Lyn Roberts|deluxe_room|business|2016-02-22|2016-02-24|4|0
629|Matilde Stamm DVM|conference_room_small|conference|2016-01-02|2016-01-04|12|0
630|Anastacio Ritchie|double_room|business|2016-03-05|2016-03-11|1|1
631|Zita Cruickshank|conference_room_small|party|2016-03-13|2016-03-14|36|25
632|Dow Thiel IV|deluxe_room|business|2016-01-20|2016-01-22|1|0
633|Mikaela Zulauf PhD|normal_room|business|2016-01-31|2016-02-13|4|0
634|Mrs. Jaycee Mayert DVM|deluxe_room|holiday|2016-01-20|2016-02-05|8|3
635|Shawnna Murphy|conference_room_small|conference|2016-01-26|2016-01-27|42|0
